,antelope_duiker,bird,blank,civet_genet,hog,leopard,monkey_prosimian,rodent
ZJ018898,0.24731149,0.01473321,0.2897971,0.16107097,0.08920909,0.054541934,0.011969971,0.13136622
ZJ018899,0.22235282,0.19162995,0.23762631,0.010896984,0.038705695,0.04805812,0.1687667,0.08196345
ZJ018900,0.20427881,0.14621912,0.20034507,0.0087495865,0.18844602,0.07738989,0.10813877,0.06643271
ZJ018901,0.28288332,0.17190292,0.19987707,0.002800796,0.021989351,0.008512876,0.2683346,0.043699045
ZJ018902,0.45570448,0.079712935,0.17569044,0.023573993,0.035378497,0.011609718,0.08130351,0.1370265
ZJ018903,0.17798409,0.23899734,0.17919658,0.008226071,0.10227964,0.08557922,0.17112035,0.036616772
ZJ018904,0.04929614,0.034372233,0.6449272,0.004618058,0.04788677,0.14172666,0.043381546,0.03379141
ZJ018905,0.28722933,0.20737967,0.17533311,0.0041456427,0.044191226,0.023618313,0.16260813,0.095494635
ZJ018906,0.2437683,0.19192359,0.15068677,0.005667287,0.07960751,0.03122777,0.2569421,0.040176682
ZJ018907,0.16529743,0.22699375,0.21964897,0.0032510262,0.013093736,0.014293855,0.29612368,0.061297577
ZJ018908,0.32022947,0.14218616,0.21131395,0.010153101,0.024634384,0.017187288,0.22354427,0.050751403
ZJ018909,0.25772938,0.19454126,0.19303846,0.0070632026,0.022346636,0.007978078,0.21840909,0.09889387
ZJ018910,0.06343571,0.18534154,0.19803724,0.008552725,0.08334861,0.3118958,0.123257086,0.026131338
ZJ018911,0.14521243,0.08387614,0.15642187,0.0010656932,0.008323879,0.005998622,0.589794,0.009307307
ZJ018912,0.3581395,0.14191814,0.17621773,0.010301774,0.023920072,0.010325196,0.15272336,0.12645425
ZJ018913,0.47513035,0.17065537,0.11773939,0.010189268,0.08827297,0.012603972,0.075200595,0.050208107
ZJ018914,0.22537683,0.27298382,0.15151237,0.006609782,0.065584384,0.023969118,0.21380602,0.040157717
ZJ018915,0.24217342,0.09912121,0.19339377,0.0022486267,0.031860266,0.02174742,0.38465634,0.024799004
ZJ018916,0.18191187,0.091388755,0.26982227,0.012606798,0.07816452,0.23632565,0.0949311,0.03484898
ZJ018917,0.30902645,0.10690736,0.19334725,0.011403563,0.036055174,0.01665268,0.24572645,0.08088103
ZJ018918,0.22664122,0.1217446,0.24356164,0.009224947,0.017168796,0.013062845,0.19155721,0.17703867
ZJ018919,0.13355064,0.103300095,0.26386184,0.0037939257,0.10049137,0.27611378,0.10160601,0.017282417
ZJ018920,0.12895378,0.038836014,0.43353665,0.03183958,0.07238514,0.083307125,0.03839725,0.17274447
ZJ018921,0.38803926,0.18606211,0.063831836,0.0010698572,0.015617311,0.0029151028,0.3172415,0.025223054
ZJ018922,0.35345024,0.07130926,0.20508757,0.062859245,0.04493243,0.033179473,0.18629162,0.04289023
ZJ018923,0.1792137,0.038533036,0.14546788,0.0020323743,0.014912096,0.009552752,0.5898591,0.02042902
ZJ018924,0.20850287,0.13378431,0.118163206,0.0010350147,0.014255068,0.008198977,0.4985587,0.017501837
ZJ018925,0.0021051576,0.0018843121,0.036503866,0.00076580135,0.0148828495,0.9399879,0.0027787206,0.0010914308
ZJ018926,0.1729703,0.1881376,0.18197763,0.0025759223,0.014125485,0.010183538,0.39297965,0.037049875
ZJ018927,0.06354714,0.116606645,0.16320787,0.008814771,0.1020837,0.43419367,0.08307844,0.028467765
ZJ018928,0.20140825,0.05743292,0.1562297,0.0014484593,0.028456774,0.011348558,0.5303659,0.013309388
ZJ018929,0.14791276,0.13727154,0.26256812,0.013430307,0.07670129,0.06495296,0.14764903,0.14951396
ZJ018930,0.2313927,0.088564515,0.30280027,0.014185176,0.046329267,0.05228551,0.20784345,0.056599084
ZJ018931,0.3488948,0.18645832,0.16502021,0.004119248,0.0316316,0.010538542,0.1697572,0.08358016
ZJ018932,0.1749186,0.019929813,0.23271504,0.19939017,0.058680993,0.016307233,0.014712384,0.28334582
ZJ018933,0.30904758,0.24653368,0.13234268,0.011170418,0.03199187,0.011591831,0.1710427,0.086279206
ZJ018934,0.007097981,0.0069464226,0.046948496,0.009084545,0.08419838,0.837462,0.0023179024,0.0059443135
ZJ018935,0.21183862,0.15687284,0.22935115,0.008433836,0.022549776,0.027991269,0.26125914,0.08170338
ZJ018936,0.17026196,0.17672558,0.25464737,0.002832194,0.010372377,0.0099406475,0.31958213,0.055637777
ZJ018937,0.26140064,0.21743694,0.15292159,0.0050428277,0.070831805,0.026194952,0.23525596,0.030915255
ZJ018938,0.020678615,0.015514059,0.092054196,0.021678641,0.04612096,0.77992034,0.015800968,0.00823222
ZJ018939,0.37205678,0.32968432,0.06852132,0.0030831324,0.012917909,0.0016264182,0.15354022,0.058569808
ZJ018940,0.18487923,0.06224196,0.2958072,0.03486813,0.112838246,0.121714555,0.043015976,0.14463463
ZJ018941,0.285627,0.122895695,0.23222683,0.004940883,0.024188727,0.026087178,0.25849327,0.045540366
ZJ018942,0.24188934,0.3689196,0.08965027,0.0033543804,0.01827622,0.0058230083,0.20459254,0.06749458
ZJ018943,0.11468386,0.05857202,0.23333721,0.031391572,0.16776603,0.23509587,0.09168692,0.067466535
ZJ018944,0.12721491,0.26536572,0.13577607,0.0049249292,0.04022377,0.045432158,0.35307288,0.027989492
ZJ018945,0.084200844,0.008918447,0.49812984,0.08802647,0.08638271,0.15520047,0.013726438,0.06541478
ZJ018946,0.26385164,0.03090616,0.3163687,0.0679963,0.053252973,0.027634196,0.0409941,0.19899587
ZJ018947,0.27387,0.34330338,0.09251554,0.00221396,0.010369969,0.003116948,0.19670422,0.07790591
ZJ018948,0.29279807,0.24372296,0.10454922,0.009183303,0.03423292,0.012950337,0.24544245,0.057120733
ZJ018949,0.5593782,0.07993326,0.04074075,0.00060565915,0.00881951,0.00088083855,0.30051488,0.009127014
ZJ018950,0.008810895,0.0029579469,0.14517383,0.021843558,0.048491005,0.76024455,0.0021582947,0.01032004
ZJ018951,0.14445207,0.33730567,0.116027504,0.0076112305,0.02322902,0.016812634,0.24542983,0.109132014
ZJ018952,0.0877291,0.05165477,0.2168084,0.0014903902,0.009777551,0.020159738,0.59399956,0.018380472
ZJ018953,0.14934929,0.43730697,0.10069893,0.001736553,0.010840185,0.006232699,0.21787666,0.07595876
ZJ018954,0.30319673,0.10142044,0.15454914,0.0017545939,0.041536942,0.010208545,0.3621963,0.025137354
ZJ018955,0.14135121,0.05902868,0.3332567,0.004876769,0.05727178,0.120101765,0.2581057,0.026007438
ZJ018956,0.0731038,0.049121983,0.28843692,0.01499099,0.059777904,0.38924047,0.0698077,0.05552019
ZJ018957,0.047854412,0.0019148543,0.0830709,0.77952904,0.012827158,0.013389105,0.0013941261,0.060020372
ZJ018958,0.17566463,0.12120939,0.28821942,0.0070594973,0.02879014,0.043001857,0.29347122,0.04258387
ZJ018959,0.25235593,0.10719706,0.3103602,0.01273463,0.05266472,0.0755121,0.124033704,0.065141626
ZJ018960,0.4517228,0.044045173,0.16301134,0.062360704,0.16157168,0.028651921,0.05448952,0.034146875
ZJ018961,0.18512343,0.17415933,0.11831309,0.0018579763,0.0071407557,0.0032755833,0.4646348,0.045494974
ZJ018962,0.25034645,0.0611597,0.2946635,0.016562302,0.029878471,0.039897233,0.27603704,0.031455345
ZJ018963,0.26844242,0.14768226,0.18332031,0.0062970356,0.022850972,0.009961866,0.27405024,0.08739493
ZJ018964,0.21325712,0.010866757,0.32987076,0.097349696,0.16904327,0.098038204,0.014970992,0.06660328
ZJ018965,0.269329,0.16729003,0.22008972,0.008446126,0.019289035,0.010313013,0.23752856,0.06771449
ZJ018966,0.0057691378,0.010492423,0.04894495,0.0073487717,0.016543942,0.89768624,0.007964885,0.0052496046
ZJ018967,0.09560572,0.20254907,0.12428027,0.008695311,0.121932514,0.33359432,0.08054123,0.032801628
ZJ018968,0.36657292,0.09791516,0.24556318,0.0034992076,0.048303574,0.015433932,0.19945374,0.023258237
ZJ018969,0.1609855,0.04174679,0.498107,0.0100546945,0.035983704,0.06756928,0.1462014,0.039351586
ZJ018970,0.04787297,0.032573238,0.64461917,0.0037862945,0.04898791,0.1546052,0.03783131,0.029723965
ZJ018971,0.16531803,0.049391024,0.17249885,0.005512296,0.033994514,0.026222957,0.5235962,0.023466093
ZJ018972,0.24080399,0.10931296,0.24372283,0.013058214,0.0419094,0.036000464,0.2649404,0.050251726
ZJ018973,0.2306836,0.14215982,0.21776126,0.011932176,0.124016896,0.07226676,0.14172481,0.05945461
ZJ018974,0.18500192,0.13859628,0.29097182,0.0040816483,0.011347648,0.013899332,0.28108236,0.07501896
ZJ018975,0.38555798,0.0508084,0.2502831,0.0154094435,0.030869037,0.031659115,0.19570409,0.039708845
ZJ018976,0.46321303,0.12393391,0.06827982,0.0014392217,0.018359846,0.0026098457,0.30116913,0.020995183
ZJ018977,0.25016508,0.14824204,0.19692451,0.007733508,0.074543044,0.027532112,0.2466182,0.048241522
ZJ018978,0.19068077,0.26101953,0.1543564,0.002727013,0.015961042,0.009577374,0.31592783,0.049750064
ZJ018979,0.029154234,0.032469317,0.19941966,0.004534742,0.0456193,0.61112595,0.058447264,0.01922961
ZJ018980,0.086242326,0.0034890936,0.117079794,0.6514384,0.013415911,0.014116247,0.0034328685,0.110785276
ZJ018981,0.35840648,0.056457076,0.17903922,0.06632415,0.20231652,0.028775284,0.0495863,0.059094947
ZJ018982,0.10090512,0.021205198,0.35906753,0.18822224,0.060472094,0.16447775,0.01683659,0.08881349
ZJ018983,0.28953466,0.036946468,0.2500077,0.032985996,0.17777489,0.07250541,0.026307592,0.11393723
ZJ018984,0.22980323,0.027800351,0.297648,0.12296661,0.076119915,0.05134341,0.036718354,0.15760009
ZJ018985,0.19096987,0.27925852,0.2037289,0.004968619,0.04412729,0.04484579,0.202185,0.029915882
ZJ018986,0.37120697,0.1939584,0.055756465,0.00081042835,0.012110986,0.0018914797,0.34611046,0.018154806
ZJ018987,0.20934512,0.10579599,0.2830915,0.0056219236,0.052026786,0.02847849,0.24801348,0.06762673
ZJ018988,0.10731495,0.041705586,0.26863116,0.016514614,0.07731681,0.18122132,0.28121752,0.026078017
ZJ018989,0.13654044,0.22862726,0.2899756,0.004898694,0.025313435,0.04690286,0.22163549,0.046106193
ZJ018990,0.009206841,0.036148738,0.08620734,0.003084285,0.04991561,0.7874402,0.022798171,0.0051988526
ZJ018991,0.10374479,0.07555197,0.12146688,0.0007831771,0.0067900387,0.00463751,0.6786569,0.008368741
ZJ018992,0.10434259,0.27404287,0.21187767,0.014606715,0.05139887,0.18236384,0.11910973,0.0422578
ZJ018993,0.16972946,0.008971623,0.116159625,0.31434953,0.11520252,0.024943704,0.0059367814,0.24470682
ZJ018994,0.15306845,0.11555027,0.23081322,0.0041071954,0.015237245,0.018584985,0.42698592,0.03565272
ZJ018995,0.24611281,0.07620773,0.020599026,0.00054047414,0.008810772,0.0005682028,0.64062333,0.0065376484
ZJ018996,0.19637388,0.021150924,0.2088249,0.20866393,0.067298256,0.03509623,0.023137758,0.2394541
ZJ018997,0.096087426,0.040707342,0.29286495,0.018923268,0.22842418,0.21098188,0.044330344,0.06768061
ZJ018998,0.18969093,0.11838063,0.23692624,0.011863534,0.03644394,0.030972041,0.31197912,0.06374353
ZJ018999,0.05060809,0.020974955,0.3704041,0.0055940677,0.027626725,0.43455833,0.08046467,0.009769101
ZJ019000,0.11371209,0.008352457,0.24835074,0.34963962,0.053965483,0.061689317,0.0060629956,0.15822728
ZJ019001,0.23804966,0.025468769,0.34764296,0.13279647,0.044982538,0.027063578,0.031571664,0.1524244
ZJ019002,0.10771382,0.007522568,0.16479175,0.50018746,0.026124077,0.020963877,0.0062161176,0.16648038
ZJ019003,0.32963,0.04611757,0.34196627,0.019496439,0.044427935,0.027892273,0.116872445,0.07359715
ZJ019004,0.25320867,0.028302686,0.32677147,0.12834843,0.047727596,0.040833794,0.025140433,0.14966688
ZJ019005,0.27910155,0.10089888,0.16001059,0.0017572463,0.052127484,0.013288819,0.37383854,0.01897685
ZJ019006,0.604062,0.06697479,0.07892345,0.008214834,0.13975506,0.008068109,0.052356277,0.041645538
ZJ019007,0.06887563,0.114381894,0.25086352,0.013272961,0.06768698,0.36721745,0.07334327,0.044358287
ZJ019008,0.16839312,0.01666909,0.26373327,0.23335944,0.046465155,0.04449316,0.01645498,0.21043177
ZJ019009,0.20302854,0.2711172,0.2120314,0.004366562,0.045896415,0.052360684,0.18322444,0.027974792
ZJ019010,0.15995623,0.019383332,0.2147714,0.18555853,0.07269744,0.022387894,0.014203534,0.3110416
ZJ019011,0.032929353,0.064143196,0.24540018,0.006235874,0.03843168,0.51034194,0.07201584,0.03050193
ZJ019012,0.19056904,0.09218189,0.28677526,0.0051999553,0.051592227,0.041193437,0.27290553,0.059582576
ZJ019013,0.15885969,0.025705287,0.18918478,0.0008995469,0.013976699,0.013100619,0.59144735,0.0068260776
ZJ019014,0.27596217,0.05999921,0.25877717,0.025635418,0.022716489,0.022963323,0.27450836,0.059437852
ZJ019015,0.2449259,0.024185847,0.30719185,0.14894067,0.055696614,0.043201853,0.022358296,0.15349898
ZJ019016,0.25598866,0.15859571,0.15287943,0.0073070256,0.02748352,0.009904305,0.330087,0.057754364
ZJ019017,0.16520686,0.06683985,0.34050286,0.015523623,0.13918105,0.12577227,0.058623284,0.08835016
ZJ019018,0.12875238,0.0076850294,0.22046243,0.2415465,0.08658828,0.037616815,0.006387989,0.27096063
ZJ019019,0.2257058,0.11981032,0.101639174,0.004990706,0.14028399,0.051989764,0.34160706,0.013973275
ZJ019020,0.0003294908,0.0007917971,0.009037659,0.00040503623,0.0054002516,0.983022,0.0005991762,0.00041452772
ZJ019021,0.3121271,0.020759815,0.22453396,0.22628462,0.0975157,0.056898262,0.023368351,0.038512204
ZJ019022,0.34869483,0.259821,0.10407362,0.0025146462,0.036022656,0.0068938658,0.17917913,0.06280024
ZJ019023,0.25755554,0.36635506,0.09244086,0.004018513,0.020483859,0.0053686206,0.18182285,0.071954586
ZJ019024,0.47510007,0.24099423,0.026483657,0.00086903205,0.04544366,0.0020145166,0.1934954,0.015599438
ZJ019025,0.40756935,0.21407637,0.10541116,0.004089047,0.028739108,0.003931749,0.13756168,0.098621555
ZJ019026,0.27171278,0.10269995,0.3543077,0.013888459,0.040891364,0.037392937,0.12613663,0.052970137
ZJ019027,0.2909185,0.14893946,0.1839613,0.020783106,0.024374131,0.014988724,0.17898327,0.1370514
ZJ019028,0.2545608,0.07458403,0.34184387,0.060198303,0.07343175,0.03884771,0.08370243,0.072831154
ZJ019029,0.17675672,0.23599048,0.1466408,0.0033468918,0.03132466,0.025895137,0.35548708,0.024558228
ZJ019030,0.02199323,0.022510158,0.17029342,0.007712398,0.03377559,0.70395786,0.027999714,0.011757698
ZJ019031,0.01953091,0.032388642,0.10607007,0.009345075,0.08287134,0.7111339,0.022680998,0.015979087
ZJ019032,0.31337085,0.24455668,0.055169713,0.0013693465,0.017163794,0.0034936254,0.3464769,0.018399073
ZJ019033,0.15742497,0.012111877,0.32976508,0.13488576,0.052692346,0.06688396,0.015167898,0.23106806
ZJ019034,0.1562363,0.07032767,0.28694436,0.0017102074,0.014131785,0.023295958,0.42948735,0.017866394
ZJ019035,0.026370568,0.025386613,0.16695611,0.01617589,0.042677585,0.6805377,0.021685576,0.020209882
ZJ019036,0.21476483,0.017498799,0.18522613,0.25418484,0.087813124,0.021980835,0.010414717,0.20811675
ZJ019037,0.09291657,0.12946342,0.10972302,0.00094029563,0.004609827,0.0030914727,0.6398549,0.019400468
ZJ019038,0.33536083,0.055418573,0.25583035,0.031175751,0.024270115,0.021336824,0.22719051,0.049417026
ZJ019039,0.20363885,0.2932123,0.12140411,0.0038495245,0.011455116,0.0027129005,0.28730416,0.076423086
ZJ019040,0.11385235,0.049047783,0.44486126,0.0025274893,0.040768117,0.11612743,0.21999197,0.012823671
ZJ019041,0.29058278,0.24514939,0.13745607,0.004001565,0.053246196,0.016392965,0.22576378,0.027407264
ZJ019042,0.2362001,0.26016703,0.11905151,0.005207716,0.029786024,0.016710283,0.31393942,0.018937819
ZJ019043,0.21602347,0.16084146,0.22313212,0.0050840457,0.023055302,0.03924338,0.28799003,0.044630136
ZJ019044,0.35473287,0.32894218,0.059162684,0.0011585515,0.018227981,0.0023223793,0.19476423,0.040689148
ZJ019045,0.021154685,0.029520856,0.1998476,0.005664441,0.101943076,0.59604806,0.026455943,0.019365376
ZJ019046,0.44352588,0.115956955,0.04740474,0.00073494366,0.014866672,0.0014841089,0.3631341,0.0128926365
ZJ019047,0.028013038,0.030185245,0.27395433,0.0078601,0.043728672,0.5623624,0.032475617,0.02142065
ZJ019048,0.1914131,0.09017864,0.3133957,0.011503141,0.05544868,0.1194566,0.16922759,0.049376506
ZJ019049,0.40926263,0.2167581,0.057599723,0.0012995724,0.018425835,0.0028929985,0.2741654,0.019595722
ZJ019050,0.16261321,0.2907065,0.20225707,0.0026523783,0.013239323,0.010206996,0.24699451,0.07133012
ZJ019051,0.3719549,0.3577596,0.066734456,0.0037592272,0.021887798,0.0029061676,0.11500373,0.059994087
ZJ019052,0.270122,0.11539569,0.17831904,0.002675317,0.035611156,0.016744398,0.35728723,0.023845186
ZJ019053,0.08538783,0.013358115,0.31561846,0.16906756,0.04801203,0.29097283,0.016056065,0.061527133
ZJ019054,0.3279141,0.19471629,0.13937826,0.006098064,0.053872984,0.024596164,0.2128039,0.04062016
ZJ019055,0.32632628,0.18027,0.09352255,0.0031376176,0.077678934,0.012131986,0.2871971,0.019735545
ZJ019056,0.18600295,0.02592401,0.26801774,0.15002796,0.14785601,0.12501195,0.018724665,0.078434676
ZJ019057,0.3585959,0.1927503,0.06375597,0.0020779842,0.01768998,0.0029431805,0.34017912,0.022007566
ZJ019058,0.44194138,0.17961636,0.08664392,0.001062049,0.025663959,0.0022200632,0.22777082,0.035081495
ZJ019059,0.20979227,0.01941361,0.379952,0.13850111,0.027195845,0.033174407,0.018846586,0.17312418
ZJ019060,0.21788244,0.094113044,0.18444683,0.0025063579,0.02146662,0.011740956,0.44692487,0.020918893
ZJ019061,0.2332114,0.41927615,0.07608883,0.0031490095,0.021353727,0.0067188353,0.18487434,0.055327658
ZJ019062,0.20259257,0.049651936,0.39921555,0.10975243,0.0605971,0.053511743,0.062335372,0.062343307
ZJ019063,0.17355375,0.1654594,0.14258853,0.004241251,0.04559883,0.015567829,0.42568603,0.027304418
ZJ019064,0.18542667,0.13076612,0.22985508,0.015082883,0.044147667,0.037140775,0.27972063,0.077860214
ZJ019065,0.12399455,0.35244527,0.27143213,0.0073698433,0.022371022,0.024856027,0.15356472,0.043966405
ZJ019066,0.4215719,0.18247283,0.07240303,0.0043563484,0.023133656,0.0043702004,0.26407722,0.027614834
ZJ019067,0.13978967,0.050969526,0.42578703,0.008489087,0.11084017,0.08124473,0.13373616,0.049143653
ZJ019068,0.11873697,0.055956636,0.38393942,0.0046076793,0.022325596,0.11853181,0.27524468,0.020657295
ZJ019069,0.11760516,0.0067708,0.14314248,0.4566413,0.1036591,0.054260913,0.0043963497,0.11352395
ZJ019070,0.23176187,0.2158517,0.06307898,0.0011111305,0.012845187,0.0026688909,0.4382747,0.034407537
ZJ019071,0.25329676,0.3638892,0.10184047,0.0038518405,0.019270813,0.006125753,0.18426724,0.06745795
ZJ019072,0.24330927,0.102996156,0.05499588,0.001057194,0.023622584,0.0038256196,0.5628056,0.0073877093
ZJ019073,0.013244146,0.0107324235,0.048537098,0.009218016,0.050697748,0.85466486,0.0041497312,0.0087559745
ZJ019074,0.224079,0.048434306,0.32301342,0.11672456,0.047722798,0.051217686,0.048158724,0.14064954
ZJ019075,0.00161284,0.001701034,0.0160163,0.0015954481,0.019569127,0.95676017,0.0009419713,0.0018031127
ZJ019076,0.2734286,0.12901923,0.25172734,0.005043843,0.030286806,0.026791167,0.24425271,0.0394502
ZJ019077,0.20777234,0.10082968,0.15750109,0.0031524848,0.026457882,0.015611178,0.46728605,0.021389252
ZJ019078,0.0037088112,0.010810377,0.033152085,0.0026654208,0.032084286,0.9069953,0.0063767997,0.0042069843
ZJ019079,0.20306131,0.0857954,0.12197982,0.0005840868,0.010087573,0.0029018288,0.5646309,0.0109590255
ZJ019080,0.3106195,0.14982197,0.17800349,0.012868148,0.029908216,0.018064681,0.14511824,0.15559563
ZJ019081,0.22396137,0.099981494,0.23124649,0.002812803,0.017429912,0.014490248,0.3764905,0.03358715
ZJ019082,0.0065752836,0.010286724,0.05188892,0.0095312465,0.018141095,0.88950014,0.007665572,0.0064110584
ZJ019083,0.15249163,0.13641118,0.26204237,0.007624766,0.04971239,0.05074116,0.23871437,0.10226218
ZJ019084,0.21543536,0.06278784,0.054521274,0.00083144085,0.0056189415,0.0011849494,0.6464144,0.013205781
ZJ019085,0.27301696,0.24682276,0.14359447,0.0029075034,0.053617362,0.037079643,0.2218352,0.021126077
ZJ019086,0.1368084,0.031998005,0.4047387,0.0075846193,0.15503897,0.1585101,0.07476803,0.03055318
ZJ019087,0.38176012,0.1321139,0.057176523,0.0021094813,0.038931333,0.0055332882,0.3650051,0.017370291
ZJ019088,0.36672953,0.17207992,0.05216681,0.0018873161,0.009345652,0.0015679464,0.3704789,0.025743924
ZJ019089,0.077162035,0.17649876,0.32494923,0.009841622,0.027332366,0.21375024,0.13102423,0.039441533
ZJ019090,0.2804856,0.06984309,0.29440853,0.009193859,0.016519539,0.0110262595,0.26939198,0.04913108
ZJ019091,0.095705636,0.027955154,0.25493547,0.20611136,0.06656009,0.07806567,0.012624662,0.258042
ZJ019092,0.24026884,0.33224052,0.116020344,0.0027662546,0.012095341,0.0050350055,0.22986922,0.06170446
ZJ019093,0.5601482,0.17668279,0.071052484,0.005828406,0.027126547,0.0028073017,0.09613959,0.060214654
ZJ019094,0.3958472,0.033922493,0.27412122,0.08342588,0.090302594,0.046852782,0.044624053,0.030903753
ZJ019095,0.4754276,0.089815386,0.05932839,0.009438821,0.11627237,0.0154077,0.21511431,0.019195404
ZJ019096,0.13703653,0.09627522,0.18961453,0.001816281,0.0065495274,0.0054015853,0.5220997,0.041206725
